day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;297400;ASH_COATED_OSMIUM;9992;21;9989;24;;;10007;15;;;;;10000.0;0.0
1;297400;INTARIAN_PEPPER_ROOT;13213;11;13213;16;;;13228;12;13229;21;;;13219.5;0.0
1;297500;ASH_COATED_OSMIUM;9992;13;9989;12;;;10008;3;10011;26;;;10000.0;0.0
1;297500;INTARIAN_PEPPER_ROOT;13213;10;;;;;13228;21;;;;;13219.5;0.0
1;297600;ASH_COATED_OSMIUM;9992;27;9990;24;;;10008;12;10010;23;;;9999.5;0.0
1;297600;INTARIAN_PEPPER_ROOT;13214;10;13209;23;;;13226;10;13227;21;;;13219.5;0.0
1;297700;ASH_COATED_OSMIUM;9996;22;9989;23;;;10005;12;;;;;9999.5;0.0
1;297700;INTARIAN_PEPPER_ROOT;13212;8;13210;18;;;13228;8;13229;24;;;13219.5;0.0
1;297800;ASH_COATED_OSMIUM;9992;11;9989;29;;;10008;11;;;;;10000.0;0.0
1;297800;INTARIAN_PEPPER_ROOT;13214;11;13216;16;;;13227;9;13229;23;;;13219.5;0.0
1;297900;ASH_COATED_OSMIUM;9993;4;;;;;10010;14;10008;27;;;10000.5;0.0
1;297900;INTARIAN_PEPPER_ROOT;13212;12;13211;23;;;13226;9;;;;;13219.5;0.0
1;298000;ASH_COATED_OSMIUM;9991;12;9995;30;;;10010;15;;;;;10000.0;0.0
1;298000;INTARIAN_PEPPER_ROOT;13214;12;13211;20;;;13227;25;;;;;13219.5;0.0
1;298100;ASH_COATED_OSMIUM;9991;13;9990;27;;;10008;13;;;;;10000.0;0.0
1;298100;INTARIAN_PEPPER_ROOT;13213;11;;;;;13226;8;13230;21;;;13219.5;0.0
1;298200;ASH_COATED_OSMIUM;9992;10;9989;20;;;10008;13;;;;;10000.0;0.0
1;298200;INTARIAN_PEPPER_ROOT;13213;11;13211;16;;;13227;16;13229;20;;;13219.5;0.0
1;298300;ASH_COATED_OSMIUM;9991;14;9990;23;;;10009;10;10011;25;;;10000.5;0.0
1;298300;INTARIAN_PEPPER_ROOT;13212;12;13211;18;;;13226;12;13230;18;;;13219.5;0.0
1;298400;ASH_COATED_OSMIUM;9993;26;;;;;10006;15;;;;;10000.5;0.0
1;298400;INTARIAN_PEPPER_ROOT;13212;8;13210;19;;;13227;23;13227;17;;;13219.5;0.0
1;298500;ASH_COATED_OSMIUM;9992;15;;;;;10008;11;;;;;10000.0;0.0
1;298500;INTARIAN_PEPPER_ROOT;13214;25;;;;;13227;5;13228;21;;;13219.5;0.0
1;298600;ASH_COATED_OSMIUM;9992;12;9989;26;;;10008;12;;;;;9999.5;0.0
1;298600;INTARIAN_PEPPER_ROOT;13211;12;13210;17;;;13226;18;;;;;13219.5;0.0
1;298700;ASH_COATED_OSMIUM;9992;14;9989;25;;;10009;13;10011;27;10015;25;9999.5;0.0
1;298700;INTARIAN_PEPPER_ROOT;13213;10;13209;16;;;13228;25;13229;19;;;13219.5;0.0
1;298800;ASH_COATED_OSMIUM;9991;29;9987;15;;;10008;29;;;;;9999.0;0.0
1;298800;INTARIAN_PEPPER_ROOT;13213;8;13210;25;;;13227;9;13228;16;;;13219.5;0.0
1;298900;ASH_COATED_OSMIUM;9991;13;9989;24;;;10009;4;;;10016;29;10000.0;0.0
1;298900;INTARIAN_PEPPER_ROOT;13212;7;;;;;13229;9;;;;;13219.5;0.0
1;299000;ASH_COATED_OSMIUM;9992;12;;;;;10003;15;10010;25;;;10000.0;0.0
1;299000;INTARIAN_PEPPER_ROOT;13213;8;13210;16;;;13226;9;13231;15;;;13219.5;0.0
1;299100;ASH_COATED_OSMIUM;9992;14;;;;;10008;15;10011;21;;;9999.5;0.0
1;299100;INTARIAN_PEPPER_ROOT;13213;9;13208;23;;;13228;11;13229;21;;;13219.5;0.0
1;299200;ASH_COATED_OSMIUM;9992;13;9990;28;;;10009;13;10011;28;;;9999.5;0.0
1;299200;INTARIAN_PEPPER_ROOT;13214;10;13212;20;;;13225;10;;;;;13219.5;0.0
1;299300;ASH_COATED_OSMIUM;9992;10;9990;10;;;10009;14;;;;;9999.5;0.0
1;299300;INTARIAN_PEPPER_ROOT;13213;11;13211;17;;;13227;9;13230;23;;;13219.5;0.0
1;299400;ASH_COATED_OSMIUM;9992;12;9990;29;;;10008;13;10011;22;;;9999.5;0.0
1;299400;INTARIAN_PEPPER_ROOT;13213;8;13209;22;;;13226;8;;;;;13219.5;0.0
1;299500;ASH_COATED_OSMIUM;9992;14;9990;20;;;10009;15;10010;30;;;9999.5;0.0
1;299500;INTARIAN_PEPPER_ROOT;13212;11;13211;19;;;13229;12;;;;;13219.5;0.0
1;299600;ASH_COATED_OSMIUM;9991;15;;;;;10008;13;;;;;10000.0;0.0
1;299600;INTARIAN_PEPPER_ROOT;13211;12;;;;;13226;11;;;;;13219.5;0.0
1;299700;ASH_COATED_OSMIUM;9992;15;;;;;10005;12;;;;;10000.0;0.0
1;299700;INTARIAN_PEPPER_ROOT;13211;9;13210;19;;;13225;10;13230;17;;;13219.5;0.0
1;299800;ASH_COATED_OSMIUM;9994;11;9990;26;;;10008;14;10011;25;;;9999.5;0.0
1;299800;INTARIAN_PEPPER_ROOT;13214;9;;;;;13228;16;13229;24;;;13219.5;0.0
1;299900;ASH_COATED_OSMIUM;9991;12;9989;20;;;10008;5;10010;30;;;10000.0;0.0
1;299900;INTARIAN_PEPPER_ROOT;13213;8;13210;23;;;13227;10;;;;;13219.5;0.0
1;300000;ASH_COATED_OSMIUM;9992;11;9990;29;;;10010;12;10011;25;;;9999.5;0.0
1;300000;INTARIAN_PEPPER_ROOT;13212;20;13209;16;;;13226;17;;;;;13219.5;0.0
1;300100;ASH_COATED_OSMIUM;9992;29;9990;26;;;10008;24;;;;;10000.0;0.0
1;300100;INTARIAN_PEPPER_ROOT;13213;9;13211;19;;;13226;8;13229;22;;;13219.5;0.0
1;300200;ASH_COATED_OSMIUM;9992;14;;;;;10008;12;10012;20;;;10000.0;0.0
1;300200;INTARIAN_PEPPER_ROOT;13213;10;13211;17;;;13227;9;13228;20;;;13219.5;0.0
1;300300;ASH_COATED_OSMIUM;9992;10;9990;29;;;10008;13;;;;;9999.5;0.0
1;300300;INTARIAN_PEPPER_ROOT;13213;8;;;;;13228;10;;;;;13219.5;0.0
1;300400;ASH_COATED_OSMIUM;9991;10;;;;;10007;13;;;;;9999.0;0.0
1;300400;INTARIAN_PEPPER_ROOT;13212;12;;;;;13222;11;13227;25;;;13219.5;0.0
1;300500;ASH_COATED_OSMIUM;9991;13;9994;30;;;10007;14;;;;;9999.0;0.0
1;300500;INTARIAN_PEPPER_ROOT;13213;9;;;;;13230;11;13231;19;;;13219.5;0.0
1;300600;ASH_COATED_OSMIUM;9992;10;9990;27;;;10008;12;10011;21;;;9999.5;0.0
1;300600;INTARIAN_PEPPER_ROOT;13213;11;;;;;13226;12;;;;;13219.5;0.0
1;300700;ASH_COATED_OSMIUM;9992;27;;;;;10008;13;;;;;10000.0;0.0
1;300700;INTARIAN_PEPPER_ROOT;13213;9;13211;21;;;13227;9;13229;23;;;13219.5;0.0
1;300800;ASH_COATED_OSMIUM;9992;15;9990;22;;;10008;13;10010;29;;;10000.0;0.0
1;300800;INTARIAN_PEPPER_ROOT;13213;11;13211;22;;;13225;11;;;;;13219.5;0.0
1;300900;ASH_COATED_OSMIUM;9992;5;9989;25;;;10004;11;;;;;9999.5;0.0
1;300900;INTARIAN_PEPPER_ROOT;13212;12;13211;16;;;13226;11;13229;23;;;13219.5;0.0
1;301000;ASH_COATED_OSMIUM;9992;12;9990;26;;;10008;12;;;;;10000.0;0.0
1;301000;INTARIAN_PEPPER_ROOT;13213;10;13210;16;;;13227;12;13229;25;;;13219.5;0.0
1;301100;ASH_COATED_OSMIUM;9993;11;9990;30;;;10011;13;10011;25;;;10001.0;0.0
1;301100;INTARIAN_PEPPER_ROOT;13213;8;13210;24;;;13227;8;;;;;13219.5;0.0
1;301200;ASH_COATED_OSMIUM;9991;13;9994;30;;;10009;5;10011;25;;;10000.5;0.0
1;301200;INTARIAN_PEPPER_ROOT;13213;9;;;;;13230;9;13229;25;;;13219.5;0.0
1;301300;ASH_COATED_OSMIUM;9993;15;9990;22;;;10009;15;10012;27;;;10001.0;0.0
1;301300;INTARIAN_PEPPER_ROOT;13214;8;;;;;13225;11;13230;19;;;13219.5;0.0
1;301400;ASH_COATED_OSMIUM;9993;12;9989;20;;;10009;11;10013;26;;;10001.0;0.0
1;301400;INTARIAN_PEPPER_ROOT;13212;8;;;;;13228;21;;;;;13219.5;0.0
1;301500;ASH_COATED_OSMIUM;9992;12;9990;22;;;10009;11;10011;25;;;10000.0;0.0
1;301500;INTARIAN_PEPPER_ROOT;13214;8;;;;;13227;10;13231;18;;;13219.5;0.0
1;301600;ASH_COATED_OSMIUM;9993;14;9989;26;;;10010;11;10011;25;;;10000.5;0.0
1;301600;INTARIAN_PEPPER_ROOT;13214;11;13209;22;;;13226;17;13229;24;;;13219.5;0.0
1;301700;ASH_COATED_OSMIUM;9992;11;9991;21;;;10009;11;10011;30;;;10000.5;0.0
1;301700;INTARIAN_PEPPER_ROOT;13214;17;13211;16;;;13226;11;13228;24;;;13219.5;0.0
1;301800;ASH_COATED_OSMIUM;9992;12;9989;28;;;10008;14;;;;;10000.0;0.0
1;301800;INTARIAN_PEPPER_ROOT;13213;16;13211;25;;;13226;10;;;;;13219.5;0.0
1;301900;ASH_COATED_OSMIUM;9992;14;9990;23;;;10008;11;10012;21;;;10000.0;0.0
1;301900;INTARIAN_PEPPER_ROOT;13214;12;13210;23;;;13224;8;13232;24;;;13219.5;0.0
1;302000;ASH_COATED_OSMIUM;9991;13;9988;30;;;10007;13;;;;;9999.0;0.0
1;302000;INTARIAN_PEPPER_ROOT;13213;8;13211;16;;;13226;12;13228;16;;;13219.5;0.0
1;302100;ASH_COATED_OSMIUM;9990;14;9988;15;;;10007;15;;;;;9998.5;0.0
1;302100;INTARIAN_PEPPER_ROOT;13212;10;13210;22;;;13226;10;;;;;13219.5;0.0
1;302200;ASH_COATED_OSMIUM;9991;28;9989;25;;;10005;10;10010;26;;;9999.0;0.0
1;302200;INTARIAN_PEPPER_ROOT;13214;8;13210;25;;;13226;12;13229;17;;;13219.5;0.0
1;302300;ASH_COATED_OSMIUM;9990;13;9987;26;;;10007;12;;;;;9998.5;0.0
1;302300;INTARIAN_PEPPER_ROOT;13214;10;13210;15;;;13226;12;13229;23;;;13219.5;0.0
1;302400;ASH_COATED_OSMIUM;9990;15;9987;22;;;10006;14;;;;;9998.0;0.0
1;302400;INTARIAN_PEPPER_ROOT;13219;12;13209;18;;;13226;12;;;;;13219.5;0.0
1;302500;ASH_COATED_OSMIUM;9989;15;9987;26;;;10007;4;10009;20;;;9998.5;0.0
1;302500;INTARIAN_PEPPER_ROOT;13214;23;;;;;13226;12;13228;17;;;13219.5;0.0
1;302600;ASH_COATED_OSMIUM;9991;24;9988;26;;;10007;12;10010;25;;;9998.5;0.0
1;302600;INTARIAN_PEPPER_ROOT;13212;9;13211;19;;;13228;9;13228;23;;;13219.5;0.0
1;302700;ASH_COATED_OSMIUM;9991;10;;;;;10007;26;;;;;9998.5;0.0
1;302700;INTARIAN_PEPPER_ROOT;13214;9;13211;16;;;13226;9;13229;18;;;13219.5;0.0
1;302800;ASH_COATED_OSMIUM;9990;10;9988;25;;;10004;30;10010;30;;;9999.0;0.0
1;302800;INTARIAN_PEPPER_ROOT;13213;5;;;;;13225;16;13228;20;;;13219.5;0.0
1;302900;ASH_COATED_OSMIUM;9991;14;9989;27;;;10009;13;;;;;9999.5;0.0
1;302900;INTARIAN_PEPPER_ROOT;13212;11;;;;;13226;11;13229;12;;;13219.5;0.0
1;303000;ASH_COATED_OSMIUM;9990;11;9988;22;;;10010;22;10010;28;;;9999.0;0.0
1;303000;INTARIAN_PEPPER_ROOT;13213;11;13210;20;;;13226;11;13229;16;;;13219.5;0.0
1;303100;ASH_COATED_OSMIUM;9990;15;9988;26;;;10009;10;;;;;9999.0;0.0
1;303100;INTARIAN_PEPPER_ROOT;13213;11;13210;18;;;13226;10;;;;;13219.5;0.0
1;303200;ASH_COATED_OSMIUM;9991;26;9986;24;;;10007;13;;;;;9999.0;0.0
1;303200;INTARIAN_PEPPER_ROOT;13212;9;;;;;13228;10;13229;25;;;13219.5;0.0
1;303300;ASH_COATED_OSMIUM;9997;27;;;;;10009;11;10011;20;;;9999.5;0.0
1;303300;INTARIAN_PEPPER_ROOT;13213;9;;;;;13228;10;;;;;13219.5;0.0
1;303400;ASH_COATED_OSMIUM;9991;12;;;;;10007;2;10009;24;;;9999.0;0.0
1;303400;INTARIAN_PEPPER_ROOT;13212;12;13211;19;;;13226;9;;;13232;20;13219.5;0.0
1;303500;ASH_COATED_OSMIUM;9992;15;;;;;10009;12;10011;24;;;10000.0;0.0
1;303500;INTARIAN_PEPPER_ROOT;13214;23;13208;20;13206;23;13227;10;13231;12;;;13219.5;0.0
1;303600;ASH_COATED_OSMIUM;9993;23;9991;13;;;10009;12;;;;;10000.5;0.0
1;303600;INTARIAN_PEPPER_ROOT;13213;11;;;;;13225;10;13228;15;;;13219.5;0.0
1;303700;ASH_COATED_OSMIUM;9993;23;9990;22;;;10009;15;10011;26;;;10001.0;0.0
1;303700;INTARIAN_PEPPER_ROOT;13213;8;;;;;13227;10;13228;22;;;13219.5;0.0
1;303800;ASH_COATED_OSMIUM;9994;10;9991;22;;;10011;10;;;;;10001.5;0.0
1;303800;INTARIAN_PEPPER_ROOT;13212;11;13212;21;;;13227;12;13231;20;;;13219.5;0.0
1;303900;ASH_COATED_OSMIUM;9994;11;9991;27;;;10010;11;10008;14;;;10001.5;0.0
1;303900;INTARIAN_PEPPER_ROOT;13214;12;13212;25;;;13228;9;13229;24;;;13219.5;0.0
1;304000;ASH_COATED_OSMIUM;9994;12;9992;23;;;10010;10;;;;;10001.5;0.0
1;304000;INTARIAN_PEPPER_ROOT;13213;9;13211;24;;;13227;12;13228;18;;;13219.5;0.0
1;304100;ASH_COATED_OSMIUM;9994;11;;;;;10005;15;10012;30;;;10001.5;0.0
1;304100;INTARIAN_PEPPER_ROOT;13211;25;;;;;13227;8;13228;22;;;13219.5;0.0
1;304200;ASH_COATED_OSMIUM;9993;12;9997;21;;;10010;13;;;;;10002.0;0.0
1;304200;INTARIAN_PEPPER_ROOT;13219;11;;;;;13226;11;;;;;13219.5;0.0
1;304300;ASH_COATED_OSMIUM;9993;13;9992;29;;;10009;2;10012;24;;;10002.0;0.0
1;304300;INTARIAN_PEPPER_ROOT;13212;12;13210;16;;;13228;8;13229;8;;;13219.5;0.0
1;304400;ASH_COATED_OSMIUM;9994;13;;;;;10010;10;10013;21;;;10002.0;0.0
1;304400;INTARIAN_PEPPER_ROOT;13213;10;;;;;13226;8;13228;15;;;13219.5;0.0
1;304500;ASH_COATED_OSMIUM;9994;14;9993;27;;;10011;24;10014;25;;;10002.5;0.0
1;304500;INTARIAN_PEPPER_ROOT;13214;9;13212;24;;;13225;9;13230;25;;;13219.5;0.0
1;304600;ASH_COATED_OSMIUM;9995;10;9992;26;;;10008;13;;;;;10003.0;0.0
1;304600;INTARIAN_PEPPER_ROOT;13214;11;13209;21;;;13226;10;;;;;13219.5;0.0
1;304700;ASH_COATED_OSMIUM;9994;13;9993;29;;;10011;10;10014;23;;;10003.0;0.0
1;304700;INTARIAN_PEPPER_ROOT;13213;8;13211;20;;;13228;8;;;;;13219.5;0.0
1;304800;ASH_COATED_OSMIUM;9999;11;9992;26;;;10011;11;;;;;10003.0;0.0
1;304800;INTARIAN_PEPPER_ROOT;13214;8;13212;17;;;13226;8;13224;18;;;13219.5;0.0
1;304900;ASH_COATED_OSMIUM;9994;15;;;;;10011;12;10014;30;;;10002.5;0.0
1;304900;INTARIAN_PEPPER_ROOT;13214;10;13210;25;;;13226;11;13230;21;;;13219.5;0.0
1;305000;ASH_COATED_OSMIUM;9996;9;;;;;10011;23;10014;22;;;10002.5;0.0
1;305000;INTARIAN_PEPPER_ROOT;13214;11;13210;25;;;13226;12;;;;;13219.5;0.0
1;305100;ASH_COATED_OSMIUM;9994;20;;;;;10012;15;10012;25;;;10002.0;0.0
1;305100;INTARIAN_PEPPER_ROOT;13213;23;;;;;13226;9;;;;;13219.5;0.0
1;305200;ASH_COATED_OSMIUM;9992;12;;;;;10011;13;10012;30;;;10002.0;0.0
1;305200;INTARIAN_PEPPER_ROOT;13213;20;13211;17;;;13226;12;13227;19;;;13219.5;0.0
1;305300;ASH_COATED_OSMIUM;9994;15;9990;21;;;10010;12;;;;;10001.5;0.0
1;305300;INTARIAN_PEPPER_ROOT;13214;10;13209;16;;;13226;12;13233;21;;;13219.5;0.0
1;305400;ASH_COATED_OSMIUM;9993;13;;;;;10007;13;10011;29;;;10001.0;0.0
1;305400;INTARIAN_PEPPER_ROOT;13212;10;13212;19;;;13227;10;;;;;13219.5;0.0
1;305500;ASH_COATED_OSMIUM;9996;11;;;;;10010;15;10012;21;;;10001.5;0.0
1;305500;INTARIAN_PEPPER_ROOT;13214;8;13206;19;;;13227;8;;;;;13219.5;0.0
1;305600;ASH_COATED_OSMIUM;9992;4;9992;26;;;10010;10;10013;21;;;10001.5;0.0
1;305600;INTARIAN_PEPPER_ROOT;13214;25;;;;;13226;9;;;;;13219.5;0.0
1;305700;ASH_COATED_OSMIUM;9994;11;9990;26;;;10010;30;;;;;10001.5;0.0
1;305700;INTARIAN_PEPPER_ROOT;13213;10;13211;16;;;13227;8;13229;15;;;13219.5;0.0
1;305800;ASH_COATED_OSMIUM;9991;11;9991;28;;;10011;11;10013;25;;;10001.5;0.0
1;305800;INTARIAN_PEPPER_ROOT;13213;8;13210;22;;;13226;11;;;;;13219.5;0.0
1;305900;ASH_COATED_OSMIUM;9993;15;;;;;10011;11;10013;24;;;10001.5;0.0
1;305900;INTARIAN_PEPPER_ROOT;13214;12;;;;;13225;8;;;;;13219.5;0.0
1;306000;ASH_COATED_OSMIUM;9993;11;9990;30;9987;20;10009;20;10011;29;;;10000.5;0.0
1;306000;INTARIAN_PEPPER_ROOT;13213;10;13210;23;13206;24;13225;10;13229;25;;;13219.5;0.0
1;306100;ASH_COATED_OSMIUM;9993;23;9991;22;;;10010;11;10011;22;;;10000.5;0.0
1;306100;INTARIAN_PEPPER_ROOT;13214;9;13208;21;;;13226;9;13229;20;;;13219.5;0.0
1;306200;ASH_COATED_OSMIUM;9993;12;9991;23;;;10009;11;;;;;10000.5;0.0
1;306200;INTARIAN_PEPPER_ROOT;13213;12;13208;21;;;13225;8;13228;20;;;13219.5;0.0
1;306300;ASH_COATED_OSMIUM;9993;13;9989;28;;;10009;14;10011;29;;;10000.5;0.0
1;306300;INTARIAN_PEPPER_ROOT;13213;8;13210;16;;;13225;10;13229;24;;;13219.5;0.0
1;306400;ASH_COATED_OSMIUM;9993;12;9991;21;;;10009;15;10012;21;;;10000.5;0.0
1;306400;INTARIAN_PEPPER_ROOT;13211;8;13210;18;;;13229;12;13230;25;13234;20;13219.5;0.0
1;306500;ASH_COATED_OSMIUM;9993;23;9989;27;;;10009;5;;;;;10000.5;0.0
1;306500;INTARIAN_PEPPER_ROOT;13213;8;13208;23;;;13226;8;;;;;13219.5;0.0
1;306600;ASH_COATED_OSMIUM;9993;13;9990;20;;;10006;14;10013;30;;;10000.5;0.0
1;306600;INTARIAN_PEPPER_ROOT;13214;11;13209;21;;;13224;10;13228;21;;;13219.5;0.0
1;306700;ASH_COATED_OSMIUM;9992;10;9993;23;;;10010;10;;;;;10000.0;0.0
1;306700;INTARIAN_PEPPER_ROOT;13213;23;13211;8;;;13227;9;;;;;13219.5;0.0
1;306800;ASH_COATED_OSMIUM;9992;13;9988;30;;;10008;28;10011;29;;;10000.0;0.0
1;306800;INTARIAN_PEPPER_ROOT;13214;9;13211;25;;;13227;11;13228;17;;;13219.5;0.0
1;306900;ASH_COATED_OSMIUM;9992;15;9990;26;;;10009;15;;;;;10000.0;0.0
1;306900;INTARIAN_PEPPER_ROOT;13214;10;13210;25;;;13227;11;;;;;13219.5;0.0
1;307000;ASH_COATED_OSMIUM;9992;14;9988;26;;;10006;14;;;;;10000.0;0.0
1;307000;INTARIAN_PEPPER_ROOT;13214;23;13212;16;;;13225;8;;;;;13219.5;0.0
1;307100;ASH_COATED_OSMIUM;9992;13;9990;30;;;10008;13;;;;;9999.5;0.0
1;307100;INTARIAN_PEPPER_ROOT;13214;9;;;;;13226;15;13231;19;;;13219.5;0.0
1;307200;ASH_COATED_OSMIUM;9990;15;9989;23;;;10008;12;10011;21;;;9999.5;0.0
1;307200;INTARIAN_PEPPER_ROOT;13214;8;13209;23;;;13227;20;13229;23;;;13219.5;0.0
1;307300;ASH_COATED_OSMIUM;9991;21;9989;22;;;10008;15;;;;;9999.0;0.0
1;307300;INTARIAN_PEPPER_ROOT;13214;12;13210;21;;;13226;9;13228;18;;;13219.5;0.0
1;307400;ASH_COATED_OSMIUM;9991;15;9989;23;;;10007;27;10010;24;;;9999.0;0.0
1;307400;INTARIAN_PEPPER_ROOT;13214;8;13214;23;;;13227;6;13229;18;;;13219.5;0.0
1;307500;ASH_COATED_OSMIUM;9990;15;9988;29;;;10004;13;10009;28;;;9999.0;0.0
1;307500;INTARIAN_PEPPER_ROOT;13212;21;13210;17;;;13227;10;13230;16;;;13219.5;0.0
1;307600;ASH_COATED_OSMIUM;9991;13;9988;22;;;10008;11;10010;22;;;9999.0;0.0
1;307600;INTARIAN_PEPPER_ROOT;13211;12;13208;17;;;13226;8;13231;17;;;13219.5;0.0
1;307700;ASH_COATED_OSMIUM;9990;29;9989;23;;;10007;11;;;;;9999.0;0.0
1;307700;INTARIAN_PEPPER_ROOT;13213;6;;;;;13228;12;13229;17;;;13219.5;0.0
1;307800;ASH_COATED_OSMIUM;9991;12;9988;22;;;10007;11;;;;;9999.0;0.0
1;307800;INTARIAN_PEPPER_ROOT;13213;22;;;13206;23;13228;11;;;;;13219.5;0.0
1;307900;ASH_COATED_OSMIUM;9991;12;;;;;10010;10;10009;23;;;9999.0;0.0
1;307900;INTARIAN_PEPPER_ROOT;13213;10;13211;22;;;13228;10;13230;10;;;13219.5;0.0
1;308000;ASH_COATED_OSMIUM;9991;11;9990;20;;;10008;13;10010;27;;;9999.5;0.0
1;308000;INTARIAN_PEPPER_ROOT;13213;11;;;;;13227;11;13229;24;;;13219.5;0.0
1;308100;ASH_COATED_OSMIUM;9992;23;9989;27;;;10010;12;10011;24;;;10000.0;0.0
1;308100;INTARIAN_PEPPER_ROOT;13211;11;13211;15;;;13228;9;;;;;13219.5;0.0
1;308200;ASH_COATED_OSMIUM;9992;24;9990;25;;;10008;13;;;;;10000.0;0.0
1;308200;INTARIAN_PEPPER_ROOT;13213;8;13212;23;;;13226;12;13231;16;;;13219.5;0.0
1;308300;ASH_COATED_OSMIUM;9992;15;9991;23;;;10009;11;10012;27;;;10000.5;0.0
1;308300;INTARIAN_PEPPER_ROOT;13214;9;13210;19;;;13225;11;13229;21;;;13219.5;0.0
1;308400;ASH_COATED_OSMIUM;9992;4;;;;;10008;11;;;;;10000.0;0.0
1;308400;INTARIAN_PEPPER_ROOT;13214;12;13211;25;;;13227;5;;;;;13219.5;0.0
1;308500;ASH_COATED_OSMIUM;9991;11;9990;13;;;10009;12;10011;23;;;10000.0;0.0
1;308500;INTARIAN_PEPPER_ROOT;13211;8;13211;23;;;13227;11;;;;;13219.5;0.0
1;308600;ASH_COATED_OSMIUM;9993;30;9991;28;;;10009;11;10012;27;;;10000.5;0.0
1;308600;INTARIAN_PEPPER_ROOT;13214;12;13210;12;;;13226;9;13228;22;;;13219.5;0.0
1;308700;ASH_COATED_OSMIUM;9992;11;;;;;10010;14;10007;27;;;10001.0;0.0
1;308700;INTARIAN_PEPPER_ROOT;13213;11;13211;8;;;13225;11;13228;17;;;13219.5;0.0
1;308800;ASH_COATED_OSMIUM;9994;14;9992;22;;;10010;14;10012;30;;;10001.5;0.0
1;308800;INTARIAN_PEPPER_ROOT;13211;15;;;;;13226;8;13228;12;;;13219.5;0.0
1;308900;ASH_COATED_OSMIUM;9993;14;9992;29;;;10011;10;10012;22;;;10001.5;0.0
1;308900;INTARIAN_PEPPER_ROOT;13213;16;;;;;13226;9;13230;15;;;13219.5;0.0
1;309000;ASH_COATED_OSMIUM;9994;14;9991;25;;;10010;14;10014;20;;;10002.0;0.0
1;309000;INTARIAN_PEPPER_ROOT;13213;9;13209;21;;;13228;12;;;;;13219.5;0.0
1;309100;ASH_COATED_OSMIUM;9992;15;;;;;10010;11;10012;26;;;10001.5;0.0
1;309100;INTARIAN_PEPPER_ROOT;13213;10;13211;21;;;13225;11;13230;18;;;13219.5;0.0
1;309200;ASH_COATED_OSMIUM;9999;25;9990;30;;;10009;10;10011;29;;;10001.0;0.0
1;309200;INTARIAN_PEPPER_ROOT;13218;8;;;;;13226;12;13229;21;;;13219.5;0.0
1;309300;ASH_COATED_OSMIUM;9991;12;9990;21;;;10009;12;10011;26;;;10001.0;0.0
1;309300;INTARIAN_PEPPER_ROOT;13214;9;;;;;13228;8;13230;23;;;13219.5;0.0
1;309400;ASH_COATED_OSMIUM;9994;10;;;;;10012;25;10012;30;;;10001.5;0.0
1;309400;INTARIAN_PEPPER_ROOT;13219;8;;;;;13226;9;13229;19;;;13219.5;0.0
1;309500;ASH_COATED_OSMIUM;9994;25;;;;;10010;2;10013;28;;;10002.0;0.0
1;309500;INTARIAN_PEPPER_ROOT;13213;10;13210;11;;;13226;12;;;;;13219.5;0.0
1;309600;ASH_COATED_OSMIUM;9995;15;9991;27;;;10011;28;10013;23;;;10002.5;0.0
1;309600;INTARIAN_PEPPER_ROOT;13214;16;13212;16;;;13228;12;;;;;13219.5;0.0
1;309700;ASH_COATED_OSMIUM;9997;30;9991;20;;;10010;12;10013;28;;;10002.0;0.0
1;309700;INTARIAN_PEPPER_ROOT;13212;12;13210;17;;;13228;11;;;;;13219.5;0.0
1;309800;ASH_COATED_OSMIUM;9994;13;9994;22;;;10010;15;;;;;10001.5;0.0
1;309800;INTARIAN_PEPPER_ROOT;13213;10;13211;21;;;13225;11;13230;20;;;13219.5;0.0
1;309900;ASH_COATED_OSMIUM;9994;22;;;;;10010;11;;;;;10001.5;0.0
1;309900;INTARIAN_PEPPER_ROOT;13214;16;13210;24;;;13227;8;13229;25;;;13219.5;0.0
1;310000;ASH_COATED_OSMIUM;9992;11;;;;;10010;11;;;;;10001.5;0.0
1;310000;INTARIAN_PEPPER_ROOT;13213;9;13210;15;;;13226;12;13228;15;;;13219.5;0.0
1;310100;ASH_COATED_OSMIUM;9993;10;9990;30;;;10009;13;;;;;10001.0;0.0
1;310100;INTARIAN_PEPPER_ROOT;13218;15;;;;;13226;11;;;;;13219.5;0.0
1;310200;ASH_COATED_OSMIUM;9992;30;9991;25;;;10009;10;10011;26;;;10000.5;0.0
1;310200;INTARIAN_PEPPER_ROOT;13213;10;13210;24;;;13226;6;13231;20;;;13219.5;0.0
1;310300;ASH_COATED_OSMIUM;9993;25;9989;25;;;10009;15;;;;;10001.0;0.0
1;310300;INTARIAN_PEPPER_ROOT;13213;12;13210;22;;;13226;11;13229;25;;;13219.5;0.0
1;310400;ASH_COATED_OSMIUM;9993;14;9992;26;;;10011;26;10013;30;;;10001.5;0.0
1;310400;INTARIAN_PEPPER_ROOT;13213;11;13210;21;;;13228;12;;;;;13219.5;0.0
1;310500;ASH_COATED_OSMIUM;9993;12;9989;23;;;10009;15;;;;;10001.0;0.0
