day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;36300;ASH_COATED_OSMIUM;9993;10;;;;;10009;12;10011;27;;;10001.0;0.0
2;36300;INTARIAN_PEPPER_ROOT;11758;8;11758;19;;;11773;9;;;;;11766.0;0.0
2;36400;ASH_COATED_OSMIUM;9992;12;;;;;10009;11;;;;;10001.0;0.0
2;36400;INTARIAN_PEPPER_ROOT;11760;11;11755;24;;;11772;15;;;;;11765.5;0.0
2;36500;ASH_COATED_OSMIUM;9993;5;9990;24;;;10012;10;;;;;10001.0;0.0
2;36500;INTARIAN_PEPPER_ROOT;11758;11;11756;20;;;11772;8;11773;15;;;11765.5;0.0
2;36600;ASH_COATED_OSMIUM;9996;14;9990;29;;;10010;14;10012;25;;;10000.5;0.0
2;36600;INTARIAN_PEPPER_ROOT;11759;11;11757;21;;;11772;10;11775;21;;;11765.5;0.0
2;36700;ASH_COATED_OSMIUM;9993;14;;;;;10009;20;;;;;10001.0;0.0
2;36700;INTARIAN_PEPPER_ROOT;11758;9;11758;23;;;11774;10;11774;20;;;11765.5;0.0
2;36800;ASH_COATED_OSMIUM;9995;15;;;;;10009;28;;;;;10000.5;0.0
2;36800;INTARIAN_PEPPER_ROOT;11765;11;11756;17;;;11772;11;11775;25;;;11765.5;0.0
2;36900;ASH_COATED_OSMIUM;9993;12;;;;;10009;14;;;;;10001.0;0.0
2;36900;INTARIAN_PEPPER_ROOT;11758;10;11754;15;;;11773;11;11777;24;;;11765.5;0.0
2;37000;ASH_COATED_OSMIUM;9991;15;9990;25;;;10010;30;10011;24;;;10000.5;0.0
2;37000;INTARIAN_PEPPER_ROOT;11759;10;11757;20;;;11772;11;11777;24;;;11765.5;0.0
2;37100;ASH_COATED_OSMIUM;9991;10;;;;;10010;29;;;;;10000.5;0.0
2;37100;INTARIAN_PEPPER_ROOT;11760;10;;;;;11774;20;11775;23;;;11765.5;0.0
2;37200;ASH_COATED_OSMIUM;9993;13;9990;26;;;10010;24;10012;22;;;10000.5;0.0
2;37200;INTARIAN_PEPPER_ROOT;11760;12;11755;16;;;11773;8;11776;16;;;11765.5;0.0
2;37300;ASH_COATED_OSMIUM;9990;11;9989;25;;;10010;11;10011;29;;;10000.0;0.0
2;37300;INTARIAN_PEPPER_ROOT;11760;11;;;;;11772;10;;;;;11765.5;0.0
2;37400;ASH_COATED_OSMIUM;9993;10;;;;;10011;26;10012;25;;;10001.0;0.0
2;37400;INTARIAN_PEPPER_ROOT;11757;12;11756;16;;;11771;8;11774;19;;;11765.0;0.0
2;37500;ASH_COATED_OSMIUM;9993;13;9989;22;;;10009;29;;;;;10000.5;0.0
2;37500;INTARIAN_PEPPER_ROOT;11760;11;;;;;11773;8;11777;19;;;11765.0;0.0
2;37600;ASH_COATED_OSMIUM;9993;13;;;;;10010;15;;;;;10001.5;0.0
2;37600;INTARIAN_PEPPER_ROOT;11759;8;11756;17;;;11773;9;11774;20;;;11765.0;0.0
2;37700;ASH_COATED_OSMIUM;9996;11;9991;21;;;10009;14;;;;;10001.0;0.0
2;37700;INTARIAN_PEPPER_ROOT;11759;8;11756;24;;;11771;15;;;;;11765.0;0.0
2;37800;ASH_COATED_OSMIUM;9993;15;9991;24;;;10009;12;10012;27;;;10001.0;0.0
2;37800;INTARIAN_PEPPER_ROOT;11760;12;11755;12;;;11773;15;11775;23;;;11765.0;0.0
2;37900;ASH_COATED_OSMIUM;9993;11;9990;22;9988;30;10011;13;10012;20;;;10001.0;0.0
2;37900;INTARIAN_PEPPER_ROOT;11759;11;11755;23;;;11772;8;11773;20;;;11765.0;0.0
2;38000;ASH_COATED_OSMIUM;9993;14;;;;;10009;15;;;;;10000.5;0.0
2;38000;INTARIAN_PEPPER_ROOT;11757;9;11756;23;;;11772;10;11775;25;;;11765.0;0.0
2;38100;ASH_COATED_OSMIUM;9992;3;9991;23;;;10010;10;10012;24;;;10001.0;0.0
2;38100;INTARIAN_PEPPER_ROOT;11759;10;;;;;11771;11;11776;15;;;11765.0;0.0
2;38200;ASH_COATED_OSMIUM;9993;10;9990;25;;;10009;12;;;;;10000.5;0.0
2;38200;INTARIAN_PEPPER_ROOT;11759;12;11756;25;;;11771;9;11775;17;;;11765.0;0.0
2;38300;ASH_COATED_OSMIUM;9996;10;9990;27;;;10009;14;;;;;10000.5;0.0
2;38300;INTARIAN_PEPPER_ROOT;11758;12;11756;25;;;11773;11;;;;;11765.0;0.0
2;38400;ASH_COATED_OSMIUM;9991;13;9991;25;;;10009;24;10008;21;;;10000.5;0.0
2;38400;INTARIAN_PEPPER_ROOT;11758;8;11756;24;;;11771;10;;;;;11764.5;0.0
2;38500;ASH_COATED_OSMIUM;9995;12;9991;27;;;10009;15;;;;;10001.0;0.0
2;38500;INTARIAN_PEPPER_ROOT;11755;12;11756;10;;;11771;11;11775;15;;;11764.5;0.0
2;38600;ASH_COATED_OSMIUM;9993;13;;;;;10009;13;10012;29;;;10000.5;0.0
2;38600;INTARIAN_PEPPER_ROOT;11763;12;11756;20;;;11771;19;11776;22;;;11764.5;0.0
2;38700;ASH_COATED_OSMIUM;9992;14;9990;30;;;10009;30;10012;24;;;10000.5;0.0
2;38700;INTARIAN_PEPPER_ROOT;11756;10;;;;;11772;10;11774;20;;;11764.5;0.0
2;38800;ASH_COATED_OSMIUM;9992;14;9990;30;;;10003;14;;;;;10000.0;0.0
2;38800;INTARIAN_PEPPER_ROOT;11758;8;;;;;11773;25;11774;11;;;11764.5;0.0
2;38900;ASH_COATED_OSMIUM;9997;29;9988;28;;;10009;15;;;;;10000.0;0.0
2;38900;INTARIAN_PEPPER_ROOT;11758;12;11756;22;;;11771;9;11775;17;;;11764.5;0.0
2;39000;ASH_COATED_OSMIUM;9992;29;9989;24;;;10008;12;10011;26;;;9999.5;0.0
2;39000;INTARIAN_PEPPER_ROOT;11758;10;11755;15;;;11771;8;11775;25;;;11764.5;0.0
2;39100;ASH_COATED_OSMIUM;9992;11;9990;22;;;10008;14;10011;24;;;9999.5;0.0
2;39100;INTARIAN_PEPPER_ROOT;11759;9;11755;25;;;11771;12;11773;20;;;11764.5;0.0
2;39200;ASH_COATED_OSMIUM;9992;30;9989;22;;;10009;12;;;;;9999.5;0.0
2;39200;INTARIAN_PEPPER_ROOT;11758;9;11758;19;;;11772;8;11773;21;;;11764.5;0.0
2;39300;ASH_COATED_OSMIUM;9995;10;9989;22;;;10009;15;10011;25;;;9999.5;0.0
2;39300;INTARIAN_PEPPER_ROOT;11758;11;11755;20;;;11772;12;11774;21;;;11764.5;0.0
2;39400;ASH_COATED_OSMIUM;9992;14;;;;;10010;12;10012;27;;;10000.0;0.0
2;39400;INTARIAN_PEPPER_ROOT;11756;9;11756;23;;;11771;11;11774;22;;;11764.0;0.0
2;39500;ASH_COATED_OSMIUM;9992;11;9989;29;;;10008;13;10010;21;;;10000.0;0.0
2;39500;INTARIAN_PEPPER_ROOT;11759;10;;;;;11771;8;;;;;11764.0;0.0
2;39600;ASH_COATED_OSMIUM;9991;20;;;;;10008;10;10010;23;;;10000.0;0.0
2;39600;INTARIAN_PEPPER_ROOT;11756;10;11755;23;;;11770;12;11773;18;;;11764.0;0.0
2;39700;ASH_COATED_OSMIUM;9993;28;9991;25;;;10010;14;10014;25;;;10001.0;0.0
2;39700;INTARIAN_PEPPER_ROOT;11758;11;;;;;11770;10;11773;15;;;11764.0;0.0
2;39800;ASH_COATED_OSMIUM;9991;13;;;;;10009;21;10016;30;;;10000.5;0.0
2;39800;INTARIAN_PEPPER_ROOT;11759;12;;;;;11771;16;;;;;11764.0;0.0
2;39900;ASH_COATED_OSMIUM;9992;13;;;;;10008;10;10012;29;;;10000.0;0.0
2;39900;INTARIAN_PEPPER_ROOT;11757;17;;;;;11767;24;;;;;11764.0;0.0
2;40000;ASH_COATED_OSMIUM;9992;11;9990;30;;;10003;14;10010;30;;;10000.0;0.0
2;40000;INTARIAN_PEPPER_ROOT;11758;11;11753;19;;;11771;12;11773;16;;;11764.0;0.0
2;40100;ASH_COATED_OSMIUM;9992;14;9989;24;;;10008;15;10012;25;;;10000.0;0.0
2;40100;INTARIAN_PEPPER_ROOT;11756;12;;;;;11770;12;;;;;11764.0;0.0
2;40200;ASH_COATED_OSMIUM;9992;30;9985;23;;;10008;26;10011;27;;;9999.5;0.0
2;40200;INTARIAN_PEPPER_ROOT;11756;8;11754;15;;;11771;12;11774;16;;;11764.0;0.0
2;40300;ASH_COATED_OSMIUM;9991;13;;;;;10008;11;10010;20;;;10000.0;0.0
2;40300;INTARIAN_PEPPER_ROOT;11756;12;;;;;11770;9;11775;20;;;11764.0;0.0
2;40400;ASH_COATED_OSMIUM;9992;15;9988;20;;;10005;30;10011;14;;;9999.5;0.0
2;40400;INTARIAN_PEPPER_ROOT;11756;10;11752;25;;;11765;12;;;;;11763.5;0.0
2;40500;ASH_COATED_OSMIUM;9992;21;9989;28;;;10008;11;10010;22;;;10000.0;0.0
2;40500;INTARIAN_PEPPER_ROOT;11758;12;11754;18;;;11771;8;11773;24;;;11763.5;0.0
2;40600;ASH_COATED_OSMIUM;9992;26;;;;;10008;15;;;10014;22;9999.5;0.0
2;40600;INTARIAN_PEPPER_ROOT;11757;9;11755;22;;;11772;10;11774;22;;;11763.5;0.0
2;40700;ASH_COATED_OSMIUM;9991;13;9989;29;;;10002;10;10011;20;;;9999.0;0.0
2;40700;INTARIAN_PEPPER_ROOT;11757;21;11755;15;;;11770;9;;;;;11763.5;0.0
2;40800;ASH_COATED_OSMIUM;9990;10;;;;;10009;14;10011;24;10014;21;9999.5;0.0
2;40800;INTARIAN_PEPPER_ROOT;11758;8;11754;15;;;11770;12;11774;24;;;11763.5;0.0
2;40900;ASH_COATED_OSMIUM;9990;11;9988;30;;;10007;12;10009;25;;;9999.0;0.0
2;40900;INTARIAN_PEPPER_ROOT;11757;11;11755;20;;;11771;8;11774;17;;;11763.5;0.0
2;41000;ASH_COATED_OSMIUM;9991;29;9989;23;;;10005;28;10011;20;;;9999.0;0.0
2;41000;INTARIAN_PEPPER_ROOT;11763;12;11756;16;;;11771;11;;;;;11763.5;0.0
2;41100;ASH_COATED_OSMIUM;9992;25;9993;25;;;10008;11;;;;;9999.5;0.0
2;41100;INTARIAN_PEPPER_ROOT;11758;22;11755;20;;;11769;20;11771;17;;;11763.5;0.0
2;41200;ASH_COATED_OSMIUM;9992;10;9989;27;;;10008;15;;;;;9999.5;0.0
2;41200;INTARIAN_PEPPER_ROOT;11763;5;11754;23;;;11770;12;11773;20;;;11763.5;0.0
2;41300;ASH_COATED_OSMIUM;9991;15;9989;21;;;10008;10;10009;26;;;9999.0;0.0
2;41300;INTARIAN_PEPPER_ROOT;11758;9;;;;;11770;11;;;;;11763.5;0.0
2;41400;ASH_COATED_OSMIUM;9991;12;9988;25;;;10007;12;10010;29;;;9999.0;0.0
2;41400;INTARIAN_PEPPER_ROOT;11756;10;;;;;11772;10;;;;;11763.0;0.0
2;41500;ASH_COATED_OSMIUM;9991;26;;;;;10007;13;;;;;9999.0;0.0
2;41500;INTARIAN_PEPPER_ROOT;11755;10;;;;;11769;23;11772;20;;;11763.0;0.0
2;41600;ASH_COATED_OSMIUM;9991;14;;;;;10007;10;10009;22;;;9998.5;0.0
2;41600;INTARIAN_PEPPER_ROOT;11757;19;11754;15;;;11771;11;11774;15;;;11763.0;0.0
2;41700;ASH_COATED_OSMIUM;9994;15;9987;30;;;10008;13;10011;25;;;9999.0;0.0
2;41700;INTARIAN_PEPPER_ROOT;11757;9;11755;18;;;11770;11;;;;;11763.0;0.0
2;41800;ASH_COATED_OSMIUM;9991;15;9989;25;;;10007;13;;;;;9999.0;0.0
2;41800;INTARIAN_PEPPER_ROOT;11756;12;;;;;11771;12;11776;15;;;11763.0;0.0
2;41900;ASH_COATED_OSMIUM;9990;10;9989;28;;;10009;11;;;;;9999.0;0.0
2;41900;INTARIAN_PEPPER_ROOT;11757;17;11755;25;;;11771;11;11773;16;;;11763.0;0.0
2;42000;ASH_COATED_OSMIUM;9989;21;;;;;10008;12;10011;24;;;9999.5;0.0
2;42000;INTARIAN_PEPPER_ROOT;11755;12;11754;15;;;11769;10;11773;19;;;11763.0;0.0
2;42100;ASH_COATED_OSMIUM;9997;15;9990;20;;;10008;13;10010;25;;;9999.5;0.0
2;42100;INTARIAN_PEPPER_ROOT;11758;9;11754;25;;;11769;9;11771;15;;;11763.0;0.0
2;42200;ASH_COATED_OSMIUM;9992;3;9989;23;;;10009;20;;;;;9999.5;0.0
2;42200;INTARIAN_PEPPER_ROOT;11756;10;;;;;11769;11;11772;19;;;11763.0;0.0
2;42300;ASH_COATED_OSMIUM;9992;8;9988;30;;;10009;12;10011;24;;;9999.5;0.0
2;42300;INTARIAN_PEPPER_ROOT;11756;9;;;;;11770;12;;;;;11763.0;0.0
2;42400;ASH_COATED_OSMIUM;9991;15;9989;23;;;10008;23;10011;22;10013;30;9999.0;0.0
2;42400;INTARIAN_PEPPER_ROOT;11755;12;11753;22;;;11771;9;11771;23;;;11762.5;0.0
2;42500;ASH_COATED_OSMIUM;9991;13;;;;;10007;12;;;;;9998.5;0.0
2;42500;INTARIAN_PEPPER_ROOT;11757;25;11755;17;;;11768;21;;;;;11762.5;0.0
2;42600;ASH_COATED_OSMIUM;9990;14;9988;26;;;10003;13;;;;;9998.0;0.0
2;42600;INTARIAN_PEPPER_ROOT;11755;12;;;;;11771;11;11771;21;;;11762.5;0.0
2;42700;ASH_COATED_OSMIUM;9991;14;9988;30;;;10007;10;10009;26;;;9998.5;0.0
2;42700;INTARIAN_PEPPER_ROOT;11757;21;11753;15;;;11768;11;;;;;11762.5;0.0
2;42800;ASH_COATED_OSMIUM;9995;14;9988;25;;;10006;23;10009;21;;;9999.0;0.0
2;42800;INTARIAN_PEPPER_ROOT;11755;8;11753;21;;;11770;8;;;;;11762.5;0.0
2;42900;ASH_COATED_OSMIUM;9992;11;;;;;10008;22;10011;23;;;9999.5;0.0
2;42900;INTARIAN_PEPPER_ROOT;11755;10;11753;24;;;11770;12;11770;17;;;11762.5;0.0
2;43000;ASH_COATED_OSMIUM;9992;15;9990;22;;;10003;15;;;;;10000.0;0.0
2;43000;INTARIAN_PEPPER_ROOT;11757;16;11753;23;;;11769;11;11771;15;;;11762.5;0.0
2;43100;ASH_COATED_OSMIUM;9996;14;;;;;10005;11;10010;30;;;10000.0;0.0
2;43100;INTARIAN_PEPPER_ROOT;11756;23;;;;;11770;9;11772;18;;;11762.5;0.0
2;43200;ASH_COATED_OSMIUM;9993;14;9989;14;;;10009;30;;;;;10000.5;0.0
2;43200;INTARIAN_PEPPER_ROOT;11755;12;11753;15;;;11769;11;11772;21;;;11762.5;0.0
2;43300;ASH_COATED_OSMIUM;9992;25;9990;24;;;10008;10;10011;20;;;10000.0;0.0
2;43300;INTARIAN_PEPPER_ROOT;11756;9;11752;23;;;11769;10;11771;18;;;11762.5;0.0
2;43400;ASH_COATED_OSMIUM;9996;14;;;;;10010;15;10012;23;;;10000.5;0.0
2;43400;INTARIAN_PEPPER_ROOT;11761;8;11752;18;;;11769;22;11770;18;;;11762.5;0.0
2;43500;ASH_COATED_OSMIUM;9993;13;;;;;10006;11;10011;21;;;10001.0;0.0
2;43500;INTARIAN_PEPPER_ROOT;11756;9;;;;;11770;12;11772;17;;;11762.0;0.0
2;43600;ASH_COATED_OSMIUM;9993;5;;;;;10004;12;10013;28;;;10001.0;0.0
2;43600;INTARIAN_PEPPER_ROOT;11756;8;;;;;11769;11;;;;;11762.0;0.0
2;43700;ASH_COATED_OSMIUM;9991;10;9990;23;;;10008;12;;;;;10000.0;0.0
2;43700;INTARIAN_PEPPER_ROOT;11757;9;;;;;11769;12;;;;;11762.0;0.0
2;43800;ASH_COATED_OSMIUM;9991;14;9990;23;;;10008;14;;;;;9999.5;0.0
2;43800;INTARIAN_PEPPER_ROOT;11755;11;11753;18;;;11769;8;11771;23;;;11762.0;0.0
2;43900;ASH_COATED_OSMIUM;9991;14;9988;26;;;10007;13;;;;;9999.0;0.0
2;43900;INTARIAN_PEPPER_ROOT;11756;11;11752;24;;;11768;17;11773;20;;;11762.0;0.0
2;44000;ASH_COATED_OSMIUM;9989;11;;;;;10007;14;10010;27;;;9998.5;0.0
2;44000;INTARIAN_PEPPER_ROOT;11755;9;11754;24;;;11769;8;11772;25;;;11762.0;0.0
2;44100;ASH_COATED_OSMIUM;9991;30;9991;23;;;10007;13;10009;21;;;9998.5;0.0
2;44100;INTARIAN_PEPPER_ROOT;11755;12;;;;;11769;11;11770;17;;;11762.0;0.0
2;44200;ASH_COATED_OSMIUM;9990;12;9992;29;;;10009;15;10011;20;;;9999.0;0.0
2;44200;INTARIAN_PEPPER_ROOT;11755;19;11753;17;;;11769;8;11771;16;;;11762.0;0.0
2;44300;ASH_COATED_OSMIUM;9991;12;;;;;10002;10;10009;30;;;9999.0;0.0
2;44300;INTARIAN_PEPPER_ROOT;11756;11;11753;24;;;11768;10;11771;16;;;11762.0;0.0
2;44400;ASH_COATED_OSMIUM;9991;25;;;;;10007;11;10010;21;;;9999.0;0.0
2;44400;INTARIAN_PEPPER_ROOT;11755;10;11754;24;;;11769;9;;;;;11762.0;0.0
2;44500;ASH_COATED_OSMIUM;9990;12;;;;;10007;12;10012;23;;;9998.5;0.0
2;44500;INTARIAN_PEPPER_ROOT;11755;12;11754;22;;;11770;10;11773;17;;;11761.5;0.0
2;44600;ASH_COATED_OSMIUM;9991;10;;;;;10002;11;10010;25;;;9999.0;0.0
2;44600;INTARIAN_PEPPER_ROOT;11756;18;;;;;11768;9;11770;21;;;11761.5;0.0
2;44700;ASH_COATED_OSMIUM;9991;15;9989;30;;;10007;10;10005;14;;;9999.0;0.0
2;44700;INTARIAN_PEPPER_ROOT;11755;17;11754;20;;;11768;9;11771;20;;;11761.5;0.0
2;44800;ASH_COATED_OSMIUM;9990;11;9990;27;;;10006;15;10011;25;;;9999.5;0.0
2;44800;INTARIAN_PEPPER_ROOT;11756;10;11753;16;;;11768;8;11770;24;;;11761.5;0.0
2;44900;ASH_COATED_OSMIUM;9992;30;9989;21;;;10008;14;10007;22;;;9999.5;0.0
2;44900;INTARIAN_PEPPER_ROOT;11755;11;11758;21;;;11768;10;11771;21;;;11761.5;0.0
2;45000;ASH_COATED_OSMIUM;9991;13;9990;22;;;10008;21;10010;25;;;10000.0;0.0
2;45000;INTARIAN_PEPPER_ROOT;11753;9;11753;16;;;11769;24;;;;;11761.5;0.0
2;45100;ASH_COATED_OSMIUM;9991;12;9990;26;;;10010;2;10010;30;;;10000.0;0.0
2;45100;INTARIAN_PEPPER_ROOT;11754;9;11748;25;;;11769;9;;;;;11761.5;0.0
2;45200;ASH_COATED_OSMIUM;9991;12;9990;24;;;10009;14;10010;28;;;10000.0;0.0
2;45200;INTARIAN_PEPPER_ROOT;11756;8;11754;16;;;11768;20;11771;23;;;11761.5;0.0
2;45300;ASH_COATED_OSMIUM;9992;12;9989;29;;;10008;10;;;;;10000.0;0.0
2;45300;INTARIAN_PEPPER_ROOT;11756;8;11752;19;;;11770;10;11771;21;;;11761.5;0.0
2;45400;ASH_COATED_OSMIUM;9992;10;;;;;10009;14;10012;25;;;10000.5;0.0
2;45400;INTARIAN_PEPPER_ROOT;11754;12;11753;23;;;11769;16;;;;;11761.5;0.0
2;45500;ASH_COATED_OSMIUM;9991;15;9990;30;;;10011;25;10011;20;;;10000.5;0.0
2;45500;INTARIAN_PEPPER_ROOT;11756;17;11754;21;;;11770;10;11772;20;;;11761.5;0.0
2;45600;ASH_COATED_OSMIUM;9993;12;9989;13;;;10004;30;10012;20;;;10000.5;0.0
2;45600;INTARIAN_PEPPER_ROOT;11755;10;11753;18;;;11769;11;11769;19;;;11761.0;0.0
2;45700;ASH_COATED_OSMIUM;9998;26;9991;28;;;10010;13;;;;;10000.5;0.0
2;45700;INTARIAN_PEPPER_ROOT;11755;8;11749;23;;;11767;8;;;;;11761.0;0.0
2;45800;ASH_COATED_OSMIUM;9992;11;;;;;10009;14;10014;28;;;10000.0;0.0
2;45800;INTARIAN_PEPPER_ROOT;11755;19;11753;18;;;11768;12;11770;10;;;11761.0;0.0
2;45900;ASH_COATED_OSMIUM;9992;10;9990;21;;;10009;13;10012;21;;;10000.5;0.0
2;45900;INTARIAN_PEPPER_ROOT;11755;10;11750;16;;;11766;10;11770;24;;;11761.0;0.0
2;46000;ASH_COATED_OSMIUM;9991;14;9991;25;;;10007;12;;;;;10000.5;0.0
2;46000;INTARIAN_PEPPER_ROOT;11754;10;;;;;11768;12;11770;22;;;11761.0;0.0
2;46100;ASH_COATED_OSMIUM;9991;15;9990;28;;;10008;12;10012;11;;;10000.0;0.0
2;46100;INTARIAN_PEPPER_ROOT;11755;10;;;;;11767;10;11769;18;;;11761.0;0.0
2;46200;ASH_COATED_OSMIUM;9993;11;9991;21;;;10009;15;10012;20;;;10000.5;0.0
2;46200;INTARIAN_PEPPER_ROOT;11756;11;11752;17;;;11767;8;11769;21;;;11761.0;0.0
2;46300;ASH_COATED_OSMIUM;9993;13;9989;26;;;10009;15;;;;;10000.5;0.0
2;46300;INTARIAN_PEPPER_ROOT;11754;12;11752;24;;;11762;10;;;;;11761.0;0.0
2;46400;ASH_COATED_OSMIUM;9992;11;9990;20;;;10010;11;10010;24;;;10000.0;0.0
2;46400;INTARIAN_PEPPER_ROOT;11757;11;;;;;11767;8;;;;;11761.0;0.0
2;46500;ASH_COATED_OSMIUM;9992;30;;;;;10005;14;10010;26;;;10000.0;0.0
2;46500;INTARIAN_PEPPER_ROOT;11754;8;11752;20;;;11768;11;11771;24;;;11761.0;0.0
2;46600;ASH_COATED_OSMIUM;9992;11;;;;;10005;12;10012;24;;;10000.5;0.0
2;46600;INTARIAN_PEPPER_ROOT;11754;8;11750;19;;;11768;8;11769;22;;;11760.5;0.0
2;46700;ASH_COATED_OSMIUM;9992;30;;;;;10008;11;10011;27;;;10000.0;0.0
2;46700;INTARIAN_PEPPER_ROOT;11754;12;;;;;11765;11;11771;21;;;11760.5;0.0
2;46800;ASH_COATED_OSMIUM;9993;15;9991;23;;;10010;12;;;;;10000.5;0.0
2;46800;INTARIAN_PEPPER_ROOT;11754;16;11752;18;;;11768;11;11770;23;;;11760.5;0.0
2;46900;ASH_COATED_OSMIUM;9992;12;9989;29;;;10008;25;;;;;10000.0;0.0
2;46900;INTARIAN_PEPPER_ROOT;11754;10;11751;19;;;11766;12;11771;21;;;11760.5;0.0
2;47000;ASH_COATED_OSMIUM;9991;29;9989;23;;;10008;13;10010;20;;;10000.0;0.0
2;47000;INTARIAN_PEPPER_ROOT;11754;10;11752;24;;;11766;12;11765;17;;;11760.5;0.0
2;47100;ASH_COATED_OSMIUM;9991;14;9991;30;;;10009;14;10011;26;;;10001.0;0.0
2;47100;INTARIAN_PEPPER_ROOT;11755;8;11751;17;;;11768;12;11769;22;;;11760.5;0.0
2;47200;ASH_COATED_OSMIUM;9993;10;;;;;10009;15;;;;;10000.5;0.0
2;47200;INTARIAN_PEPPER_ROOT;11755;9;11749;17;;;11769;8;11771;25;;;11760.5;0.0
2;47300;ASH_COATED_OSMIUM;9992;27;9988;23;9985;23;10008;11;10011;25;;;10000.0;0.0
2;47300;INTARIAN_PEPPER_ROOT;11754;10;;;;;11767;11;11771;24;;;11760.5;0.0
2;47400;ASH_COATED_OSMIUM;9993;10;9990;27;;;10010;5;10013;28;;;10000.5;0.0
2;47400;INTARIAN_PEPPER_ROOT;11755;9;11750;22;;;11766;12;;;;;11760.5;0.0
2;47500;ASH_COATED_OSMIUM;9992;13;9990;26;;;10008;12;;;;;10000.0;0.0
2;47500;INTARIAN_PEPPER_ROOT;11754;9;;;;;11769;10;;;;;11760.5;0.0
2;47600;ASH_COATED_OSMIUM;9992;10;;;;;10009;15;10012;30;;;10000.5;0.0
2;47600;INTARIAN_PEPPER_ROOT;11753;12;11751;21;;;11767;11;;;;;11760.0;0.0
2;47700;ASH_COATED_OSMIUM;9993;25;9990;30;9986;27;10009;11;;;;;10001.0;0.0
2;47700;INTARIAN_PEPPER_ROOT;11753;10;11750;22;;;11766;10;11765;16;;;11760.0;0.0
2;47800;ASH_COATED_OSMIUM;9993;22;9990;20;;;10012;23;10013;24;;;10001.0;0.0
2;47800;INTARIAN_PEPPER_ROOT;11756;11;11750;21;;;11768;11;;;;;11760.0;0.0
2;47900;ASH_COATED_OSMIUM;9993;10;9991;30;;;10009;14;10011;21;;;10001.0;0.0
2;47900;INTARIAN_PEPPER_ROOT;11753;9;11750;16;;;11766;10;11771;22;;;11760.0;0.0
2;48000;ASH_COATED_OSMIUM;9993;10;9990;20;;;10011;13;;;;;10000.5;0.0
2;48000;INTARIAN_PEPPER_ROOT;11753;10;11750;20;;;11766;12;11770;12;;;11760.0;0.0
2;48100;ASH_COATED_OSMIUM;9992;30;9991;30;;;10010;11;10007;22;;;10000.5;0.0
2;48100;INTARIAN_PEPPER_ROOT;11754;9;11751;15;;;11766;12;11769;15;;;11760.0;0.0
2;48200;ASH_COATED_OSMIUM;9993;12;9990;22;;;10010;10;;;;;10000.5;0.0
2;48200;INTARIAN_PEPPER_ROOT;11754;8;;;;;11767;12;11770;25;;;11760.0;0.0
2;48300;ASH_COATED_OSMIUM;9993;15;9991;26;;;10011;29;10014;27;;;10000.5;0.0
2;48300;INTARIAN_PEPPER_ROOT;11754;10;11750;17;;;11767;11;;;;;11760.0;0.0
2;48400;ASH_COATED_OSMIUM;9993;14;;;;;10009;11;;;;;10000.5;0.0
2;48400;INTARIAN_PEPPER_ROOT;11753;19;11751;18;;;11767;9;;;;;11760.0;0.0
2;48500;ASH_COATED_OSMIUM;9993;14;;;;;10009;12;10011;30;;;10000.5;0.0
2;48500;INTARIAN_PEPPER_ROOT;11755;11;11750;15;;;11766;9;11769;18;;;11760.0;0.0
2;48600;ASH_COATED_OSMIUM;9992;11;;;;;10009;14;;;;;10001.0;0.0
2;48600;INTARIAN_PEPPER_ROOT;11754;16;11749;19;;;11766;8;;;11775;17;11760.0;0.0
2;48700;ASH_COATED_OSMIUM;9994;13;;;;;10010;26;10013;21;;;10001.5;0.0
2;48700;INTARIAN_PEPPER_ROOT;11754;18;;;;;11761;12;;;;;11759.5;0.0
2;48800;ASH_COATED_OSMIUM;9993;22;9990;30;;;10005;10;;;;;10001.0;0.0
2;48800;INTARIAN_PEPPER_ROOT;11754;12;;;;;11767;10;;;;;11759.5;0.0
2;48900;ASH_COATED_OSMIUM;9996;15;9989;27;;;10010;11;10011;24;10017;23;10000.5;0.0
2;48900;INTARIAN_PEPPER_ROOT;11754;11;11750;21;;;11761;9;11767;15;;;11759.5;0.0
2;49000;ASH_COATED_OSMIUM;9993;15;9996;21;;;10009;12;10012;30;;;10001.0;0.0
2;49000;INTARIAN_PEPPER_ROOT;11753;10;;;;;11765;9;11770;18;;;11759.5;0.0
2;49100;ASH_COATED_OSMIUM;9993;14;;;;;10009;15;;;;;10001.0;0.0
2;49100;INTARIAN_PEPPER_ROOT;11754;8;11752;25;;;11766;11;;;;;11759.5;0.0
2;49200;ASH_COATED_OSMIUM;9994;14;9992;22;;;10006;12;10012;29;;;10001.5;0.0
2;49200;INTARIAN_PEPPER_ROOT;11753;8;11750;10;;;11766;10;11769;23;;;11759.5;0.0
2;49300;ASH_COATED_OSMIUM;9994;11;;;;;10010;14;;;;;10001.5;0.0
2;49300;INTARIAN_PEPPER_ROOT;11753;9;;;;;11761;8;11769;25;;;11759.5;0.0
2;49400;ASH_COATED_OSMIUM;9994;12;9991;24;;;10010;26;10012;29;;;10001.5;0.0
